username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
justinbieber,https://www.instagram.com/p/nIv6QXgvqX,1398265438,./imgs/nIv6QXgvqX.png,Visited a Japanese orphanage.. Love these kids!!,963296,46543,0,48,7,0,0,True
justinbieber,https://www.instagram.com/p/CVvie1_PeSV,1635790222,./imgs/CVvie1_PeSV.png,📷: @rorykramer,992463,3253,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/CL6snEEnDJo,1614689794,./imgs/CL6snEEnDJo.png,Luv u sweet gurl,4978760,20149,0,16,4,0,0,False
justinbieber,https://www.instagram.com/p/CEvQ-RQndqi,1599273820,./imgs/CEvQ-RQndqi.png,What a fun day.,2934700,9792,0,15,4,0,2,False
justinbieber,https://www.instagram.com/p/iPtKqwgvsK,1387761462,./imgs/iPtKqwgvsK.png,Complete my #journals on iTunes Tonight at Midnight. #bieberchristmas,509990,6191,2,69,9,0,0,False
justinbieber,https://www.instagram.com/p/CRO-ysfnvjU,1626107833,./imgs/CRO-ysfnvjU.png,@wetheband 📷: @rorykramer,987437,4123,0,25,3,1,0,False
justinbieber,https://www.instagram.com/p/BY-Jk4vjFxq,1505283978,./imgs/BY-Jk4vjFxq.png,nan,1201342,5301,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B2xdjNHHuiV,1569282752,./imgs/B2xdjNHHuiV.png,nan,1329109,6412,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BBx6_jlgvil,1455481555,./imgs/BBx6_jlgvil.png,nan,1665088,12569,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CEXvhAcH9J2,1598484527,./imgs/CEXvhAcH9J2.png,Me and the bro @harryhudson,1405788,5831,0,27,5,0,0,False
justinbieber,https://www.instagram.com/p/9hM-_Ngvgz,1446330627,./imgs/9hM-_Ngvgz.png,This lady is a jellyfish haha homemade costume #dope,1022781,8627,1,52,9,0,0,False
justinbieber,https://www.instagram.com/p/CTAS8bFFvYc,1629910050,./imgs/CTAS8bFFvYc.png,nan,1884340,8178,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/tYiLpGgvp7,1411680013,./imgs/tYiLpGgvp7.png,Refect,726982,5470,0,6,1,0,0,False
justinbieber,https://www.instagram.com/p/g3ckXaAviv,1384799970,./imgs/g3ckXaAviv.png,Love to the #beliebers I met at the #allthatmatters shoot yesterday.,844535,11226,2,68,11,0,0,False
justinbieber,https://www.instagram.com/p/CUIVes-JaxS,1632327298,./imgs/CUIVes-JaxS.png,nan,619220,2054,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/9lkne-gvjH,1446477236,./imgs/9lkne-gvjH.png,New video on Vevo and YouTube now. #illshowyou #PURPOSE #nov13 @skrillex @rorykramer,869904,22752,3,84,12,0,0,True
justinbieber,https://www.instagram.com/p/Rb93Negvj0,1351665652,./imgs/Rb93Negvj0.png,nan,231461,14337,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CQqFbQgnKwv,1624869797,./imgs/CQqFbQgnKwv.png,nan,1937191,9203,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/ucKz5vgvkY,1413949461,./imgs/ucKz5vgvkY.png,My dangles were unreal did u see that shot  I'm number 20 #dontfuckwithecanadian #dangles #20 #younggretzky #iceicebaby #uthoughtthiswasagame #imadethatpuckmybitch #iknewistillhadit,682734,23961,8,181,20,0,0,True
justinbieber,https://www.instagram.com/p/xIx3wyAvhX,1419741302,./imgs/xIx3wyAvhX.png,It was all a dream- Biggie,901734,7629,0,26,6,0,0,False
justinbieber,https://www.instagram.com/p/BUP2EhvD8sR,1495140313,./imgs/BUP2EhvD8sR.png,nan,2055755,31087,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CUvPtSLvaSB,1633632895,./imgs/CUvPtSLvaSB.png,nan,814934,2705,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CRnPB-pn4ua,1626921654,./imgs/CRnPB-pn4ua.png,Queen bean,1931419,7561,0,10,2,0,0,False
justinbieber,https://www.instagram.com/p/CBoInflH70X,1592592107,./imgs/CBoInflH70X.png,@nowhitesaviors,418713,2954,0,15,1,0,0,False
justinbieber,https://www.instagram.com/p/BDokABggvtE,1459462477,./imgs/BDokABggvtE.png,The boys,1650391,13647,0,8,2,0,0,False
justinbieber,https://www.instagram.com/p/BZmQnH8jxQX,1506629843,./imgs/BZmQnH8jxQX.png,nan,1715579,27932,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/63cVDdgvlG,1440634419,./imgs/63cVDdgvlG.png,Thanks @mileycyrus lol. #2days #whatdoyoumean oh and one more thing....,751021,8620,2,71,10,0,0,False
justinbieber,https://www.instagram.com/p/lrm1Bzgvtx,1395140114,./imgs/lrm1Bzgvtx.png,:) studio,977172,20045,0,9,2,0,0,False
justinbieber,https://www.instagram.com/p/BCyqccLAvpv,1457653916,./imgs/BCyqccLAvpv.png,nan,1558605,25373,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/RLB2VwAvuQ,1351097311,./imgs/RLB2VwAvuQ.png,#pacthehamster,442220,11337,1,14,1,0,0,False
justinbieber,https://www.instagram.com/p/6hyaeFgvlA,1439907800,./imgs/6hyaeFgvlA.png,Thanks @haileesteinfeld . What Do You Mean? #10Days,769784,8906,1,51,8,0,0,False
justinbieber,https://www.instagram.com/p/B6OUwlulNo_,1576693918,./imgs/B6OUwlulNo_.png,"GOOD MORNING HERE IS A GUIDED PRAYER TO START YOUR DAY,! FIND A COMFY POSITION AND ENJOY! @churchome @chelseasmith",194022,1191,0,114,19,0,0,True
justinbieber,https://www.instagram.com/p/tbueLFgvku,1411787119,./imgs/tbueLFgvku.png,nan,1090873,12560,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BI6KE4yBwhJ,1470790284,./imgs/BI6KE4yBwhJ.png,@westcoastcustoms  @selfmaderyan #rollsroyce #ferrari  #coldwater #letmeloveyou,1681219,26506,4,79,6,0,0,False
justinbieber,https://www.instagram.com/p/fDPATQAvoD,1380900544,./imgs/fDPATQAvoD.png,nan,988328,50474,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/6Nu8UYAvsA,1439234892,./imgs/6Nu8UYAvsA.png,What Do You Mean? @littlemixofficial #18Days,945254,21393,1,44,6,0,0,False
justinbieber,https://www.instagram.com/p/5djMKcAvio,1437618117,./imgs/5djMKcAvio.png,nan,1420808,47579,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CFFzo5zHW0a,1600030192,./imgs/CFFzo5zHW0a.png,Sunday funday,5292834,20949,0,13,2,0,1,False
justinbieber,https://www.instagram.com/p/B6wVNrBHBKW,1577834761,./imgs/B6wVNrBHBKW.png,Happy new year from the Bieber's,4372005,18929,0,32,6,0,0,False
justinbieber,https://www.instagram.com/p/SH1h-,1320017471,./imgs/SH1h-.png,Blue sky's ,102560,955,0,11,2,0,0,False
justinbieber,https://www.instagram.com/p/BVc0Z1BD7a0,1497723130,./imgs/BVc0Z1BD7a0.png,Purposetour,1524487,9861,0,11,1,0,2,False
justinbieber,https://www.instagram.com/p/3ceYdUgvmP,1433287075,./imgs/3ceYdUgvmP.png,nan,1005569,10701,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BAfp4O5Aviw,1452721118,./imgs/BAfp4O5Aviw.png,For people who may think I have multiple instagram accounts I only have one !,1110447,9363,0,77,15,0,0,True
justinbieber,https://www.instagram.com/p/CD-aWrZnE5n,1597634571,./imgs/CD-aWrZnE5n.png,Me and my team,3107676,9168,0,14,4,0,7,False
justinbieber,https://www.instagram.com/p/Qx0ieAgvpF,1350251472,./imgs/Qx0ieAgvpF.png,Kiss me,365323,34362,0,7,2,0,0,False
justinbieber,https://www.instagram.com/p/hCPXirAvm_,1385162148,./imgs/hCPXirAvm_.png,Damn they caught me,1106831,33078,0,19,4,0,0,False
justinbieber,https://www.instagram.com/p/BHgDl2RBAF-,1467766985,./imgs/BHgDl2RBAF-.png,nan,1761417,12453,0,0,0,0,1,False
justinbieber,https://www.instagram.com/p/buKgzYAvg5,1373751095,./imgs/buKgzYAvg5.png,Me and my brother @theworldshero,766112,11392,0,32,5,0,0,False
justinbieber,https://www.instagram.com/p/CJ4ZQeJnxQy,1610317571,./imgs/CJ4ZQeJnxQy.png,nan,2834062,9781,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/RNJVKcgvgY,1351168343,./imgs/RNJVKcgvgY.png,When I can't sleep I ride up front with Harold my bus driver,231068,1534,0,60,13,0,0,False
justinbieber,https://www.instagram.com/p/BDb3fZ8gvo0,1459036488,./imgs/BDb3fZ8gvo0.png,"My soul breathing, I found my life when I laid it down",2114894,45028,0,54,12,0,0,False
justinbieber,https://www.instagram.com/p/BW6OwgUD8Wo,1500857509,./imgs/BW6OwgUD8Wo.png,nan,2343582,28023,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CK2tRxDnIsg,1612408442,./imgs/CK2tRxDnIsg.png,"I see so much division with religion. What hurts me most is people aren’t being able to see Jesus for who he truly is. Loving, kind, accepting, forgiving NOT JUDGMENTAL OR SELF RIGHTEOUS. The savior of humanity is being overlooked because of how off putting religion and religious people are. Jesus saved my life not religion.",731097,10695,0,326,56,0,0,False
justinbieber,https://www.instagram.com/p/Z1FcaygvtF,1369688352,./imgs/Z1FcaygvtF.png,nan,665306,30102,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CH6AcbyH1ba,1606076704,./imgs/CH6AcbyH1ba.png,My eyes are 4 you. My heart is 4 you. My soul is 4 you. My love is 4 you. I am Home wherever you are. You are my safe place. I am completely and utterly obsessed with who you are. My biggest dream is growing old with you. I can’t believe you are mine forever. HAPPY BIRTHDAY BABY,7442107,44410,0,279,59,0,0,False
justinbieber,https://www.instagram.com/p/CGneNuPn3wN,1603307294,./imgs/CGneNuPn3wN.png,"Some may say what good does it do to post “black lives matter...” I’ll tell you why.. I want everyone to know what matters to me. I want people to know what is heavy on my heart. I want people to know I haven’t forgotten. I want to use the platform i have to remind  people  that racism is evil and it is ingrained in our culture. I want my black brothers and sisters to feel supported, seen and valued. If this bothers you I just want you to know I’m not going to stop talking about it. Ever.",1209476,13630,0,493,99,0,0,False
justinbieber,https://www.instagram.com/p/B4iz4QwHjHM,1573086186,./imgs/B4iz4QwHjHM.png,Cat dad for life. @kittysushiandtuna,430958,2686,0,36,5,0,0,True
justinbieber,https://www.instagram.com/p/B6xBosIn1BA,1577858051,./imgs/B6xBosIn1BA.png,#2020 #yummy #jesusisking,3287936,9308,3,25,3,0,0,False
justinbieber,https://www.instagram.com/p/BHc-1liBCgd,1467663829,./imgs/BHc-1liBCgd.png,Not bad boys,1509092,28051,0,12,3,0,0,False
justinbieber,https://www.instagram.com/p/6Z7R9Egvo5,1439644014,./imgs/6Z7R9Egvo5.png,Thanks @christinaperri . What Do You Mean? #13Days :),737488,3679,1,53,9,0,0,False
justinbieber,https://www.instagram.com/p/Bx8N1_ZHN_-,1558906197,./imgs/Bx8N1_ZHN_-.png,Studio vibes.. with my studio chicka ..,4947433,28399,0,39,7,0,0,False
justinbieber,https://www.instagram.com/p/i1lS7FAvkw,1389032404,./imgs/i1lS7FAvkw.png,Love,743316,17737,0,4,1,0,0,False
justinbieber,https://www.instagram.com/p/ncgEr2gvs7,1398928223,./imgs/ncgEr2gvs7.png,#Fanart,1186925,32452,1,7,1,0,0,False
justinbieber,https://www.instagram.com/p/-up5Gcgvjg,1448929475,./imgs/-up5Gcgvjg.png,nan,989156,5530,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/hp9fcIAvqP,1386494952,./imgs/hp9fcIAvqP.png,God's wonders,749747,5604,0,13,2,0,0,False
justinbieber,https://www.instagram.com/p/B8fOKlIn2dw,1581555652,./imgs/B8fOKlIn2dw.png,Bizzle has entered the chat to tell you to wake up album changes drops in 2 days,588622,7146,0,80,17,0,0,True
justinbieber,https://www.instagram.com/p/RU_6E,1319485506,./imgs/RU_6E.png,nan,140469,2184,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CGMFkptHoyE,1602388405,./imgs/CGMFkptHoyE.png,nan,643148,6750,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CJWn-RQnr-Y,1609184436,./imgs/CJWn-RQnr-Y.png,📷: @alfredoflores,2722658,7972,0,17,2,1,0,False
justinbieber,https://www.instagram.com/p/BpvMn_cniVM,1541289586,./imgs/BpvMn_cniVM.png,I’m Canadian and normally don’t post about US politics but I respect these two handsome gentlemen way too much. So when asked to post by them I said yes. Everyone should have their voices heard and I hope this week everyone who can vote does and feels valued.,1496590,16625,0,259,48,0,0,True
justinbieber,https://www.instagram.com/p/CAlE2XaH2wu,1590341985,./imgs/CAlE2XaH2wu.png,"Everything around us points us to a maker, a creator, an architect, a designer! I am so grateful that the one who made it all loves me. Loves me so much that he came down to earth fully human, yet fully God making all things new by laying down his life on the cross! I am now forgiven! I can walk free from shame and condemnation! Thank you JESUS",1047925,8660,0,346,69,0,0,False
justinbieber,https://www.instagram.com/p/uR6FSEAvqO,1413605146,./imgs/uR6FSEAvqO.png,@hollywoodsports,840401,19190,0,16,1,0,0,False
justinbieber,https://www.instagram.com/p/6cQ6TDAvuH,1439722463,./imgs/6cQ6TDAvuH.png,Thanks @hilaryduff. #12Days #whatdoyoumean?,940221,5449,2,43,4,0,0,False
justinbieber,https://www.instagram.com/p/CAx_yOynKrH,1590775537,./imgs/CAx_yOynKrH.png,We are all created in Gods image,979861,5617,0,32,7,0,0,False
justinbieber,https://www.instagram.com/p/CVv3qlcBGFT,1635801360,./imgs/CVv3qlcBGFT.png,Checkout the podcast on marriage Hailey and I  did with Judah and Chels on Spotify,355331,2682,0,82,15,0,0,True
justinbieber,https://www.instagram.com/p/BXrkD4pD6pz,1502512845,./imgs/BXrkD4pD6pz.png,Ur adorable Jaden,2332359,36840,0,17,3,0,0,False
justinbieber,https://www.instagram.com/p/P5VpbBgvmc,1348356228,./imgs/P5VpbBgvmc.png,Crazy faceee,351360,10350,0,12,2,0,0,False
justinbieber,https://www.instagram.com/p/BBY7ZeWAvkE,1454642906,./imgs/BBY7ZeWAvkE.png,Can't make Esther too jealous,2010041,34723,0,29,5,0,0,False
justinbieber,https://www.instagram.com/p/llX7F9Avi6,1394930973,./imgs/llX7F9Avi6.png,Life is worth living again,839651,67361,0,26,5,0,0,True
justinbieber,https://www.instagram.com/p/B3eVAkHH5SB,1570788223,./imgs/B3eVAkHH5SB.png,Whoever wants to buy my home reach out,1425251,8335,0,38,8,0,0,False
justinbieber,https://www.instagram.com/p/BGuayODgvm5,1466101423,./imgs/BGuayODgvm5.png,fashion week Italy,1206100,9182,0,18,3,0,0,False
justinbieber,https://www.instagram.com/p/BV2kU75jwjo,1498587117,./imgs/BV2kU75jwjo.png,nan,1560412,25690,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/TR7enXgvus,1355623820,./imgs/TR7enXgvus.png,Don't believe me just watch,267914,4937,0,27,5,0,0,False
justinbieber,https://www.instagram.com/p/CC_11avnxu9,1595535050,./imgs/CC_11avnxu9.png,What an ass,638542,4430,0,11,3,0,0,False
justinbieber,https://www.instagram.com/p/CKkMACwnCL2,1611787016,./imgs/CKkMACwnCL2.png,📷: @rorykramer,1009351,5627,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/aHyjmQgvoo,1370315983,./imgs/aHyjmQgvoo.png,... Coming soon,572639,20378,0,15,3,0,0,False
justinbieber,https://www.instagram.com/p/CTFkUDGFapn,1630086928,./imgs/CTFkUDGFapn.png,📸: @rorykramer,2253288,11716,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/BXYoAWDDANd,1501877379,./imgs/BXYoAWDDANd.png,nan,2061090,19446,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BEme1woAvuz,1461540147,./imgs/BEme1woAvuz.png,Bandz,1346674,13473,0,5,1,0,2,False
justinbieber,https://www.instagram.com/p/CVV9hbvvR3n,1634931983,./imgs/CVV9hbvvR3n.png,Back at it with @joshgudwin,1063756,3572,0,27,5,0,0,False
justinbieber,https://www.instagram.com/p/B7-NCp9nXQI,1580447722,./imgs/B7-NCp9nXQI.png,nan,1562030,5122,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/qRFcHEgvn1,1404987612,./imgs/qRFcHEgvn1.png,nan,1079932,27169,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BzNyzWdnHxi,1561643526,./imgs/BzNyzWdnHxi.png,#DONTCHECKONME,1695613,32928,1,14,1,0,0,True
justinbieber,https://www.instagram.com/p/U45sSggvlB,1359078990,./imgs/U45sSggvlB.png,Swag,497707,13649,0,4,1,0,0,False
justinbieber,https://www.instagram.com/p/CMSrv7Ano_v,1615494649,./imgs/CMSrv7Ano_v.png,@burberry.erry @drewhouse,963279,2646,0,25,2,0,0,False
justinbieber,https://www.instagram.com/p/z8VqR3AvrU,1425766310,./imgs/z8VqR3AvrU.png,nan,1287082,40417,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/-EiPFkAvks,1447516174,./imgs/-EiPFkAvks.png,#purposethemovement #whatdoyoumean,941831,11740,2,34,2,0,0,True
justinbieber,https://www.instagram.com/p/CMkN1Cknxe0,1616083193,./imgs/CMkN1Cknxe0.png,Peaches video 9pm PST @danielcaesar @giveon,1070181,10883,0,43,6,0,1,True
justinbieber,https://www.instagram.com/p/CM5m14CHAtF,1616800734,./imgs/CM5m14CHAtF.png,Peep our vevo performance of hold on 🤷‍♂️😘😘,632703,4709,0,43,8,4,0,True
justinbieber,https://www.instagram.com/p/hgTnLVAvrd,1386171006,./imgs/hgTnLVAvrd.png,Sketchy and I lost my hat,619512,17606,0,25,6,0,0,True
justinbieber,https://www.instagram.com/p/67HV9rAvqZ,1440757634,./imgs/67HV9rAvqZ.png,2,511515,1066,0,1,1,0,0,False
justinbieber,https://www.instagram.com/p/BZwvsYHjY2T,1506981684,./imgs/BZwvsYHjY2T.png,nan,3179216,67105,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CQTyOvYnAj7,1624121536,./imgs/CQTyOvYnAj7.png,"Checkout my boy @jacobtremblay in LUCA, this is my favorite movie of the year",1787960,7886,0,77,14,0,0,False
justinbieber,https://www.instagram.com/p/h2VlmXgvqa,1386910239,./imgs/h2VlmXgvqa.png,Always get up when u get knocked down,898917,83660,0,37,8,0,0,True
justinbieber,https://www.instagram.com/p/CEc6Rivn8C_,1598657939,./imgs/CEc6Rivn8C_.png,nan,2207019,21905,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BUKp0eYjUJV,1494966118,./imgs/BUKp0eYjUJV.png,nan,2596434,39526,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B7229eqHMFg,1580201264,./imgs/B7229eqHMFg.png,Love u tons bubz,4436757,16704,0,16,4,0,0,False
justinbieber,https://www.instagram.com/p/B7HljsDnC8y,1578615120,./imgs/B7HljsDnC8y.png,Let's get yummy number 1 stream it now!! And please buy on iTunes!!!!!!!! Follow me on tik tok,1070624,11595,0,94,18,0,0,True
justinbieber,https://www.instagram.com/p/BGJa-gzAvqY,1464860010,./imgs/BGJa-gzAvqY.png,nan,1422264,17352,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BCuQTdhgviG,1457505994,./imgs/BCuQTdhgviG.png,John,1467663,25601,0,4,1,0,1,False
justinbieber,https://www.instagram.com/p/XfGHlSgvkC,1364655540,./imgs/XfGHlSgvkC.png,Kickin it with og,1121732,58942,0,17,4,0,0,False
justinbieber,https://www.instagram.com/p/pzvSm-AvsC,1404002921,./imgs/pzvSm-AvsC.png,Going ham in my kitchen lol @soundzgram on the beat. #nextalbum,876011,51180,1,63,11,0,0,True
justinbieber,https://www.instagram.com/p/B_AZvvvH2br,1586963983,./imgs/B_AZvvvH2br.png,I’m having a house party tonight on #DAVE. @daveonfxx @lildickygram,508179,3094,1,67,10,0,0,True
justinbieber,https://www.instagram.com/p/CPJAi3gH_ci,1621612458,./imgs/CPJAi3gH_ci.png,Me and @rorykramer playin some pool. 📷: @evanpaterakis,917664,3923,0,54,8,1,0,False
justinbieber,https://www.instagram.com/p/-aaozrgvtl,1448250388,./imgs/-aaozrgvtl.png,nan,1471107,27187,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/fLSe0HAvmB,1381170803,./imgs/fLSe0HAvmB.png,nan,692059,47048,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/nZoNi5gvs9,1398831827,./imgs/nZoNi5gvs9.png,NYC,883583,16666,0,3,1,0,0,False
justinbieber,https://www.instagram.com/p/JCNWs,1312161671,./imgs/JCNWs.png,Let me get some watermelon with captain crunch on top,131840,2615,0,53,10,0,0,False
justinbieber,https://www.instagram.com/p/CJ4OTeGnmtv,1610311829,./imgs/CJ4OTeGnmtv.png,L O V E dropped the O and the E and just kept the LV. - @bigsean,921145,2657,0,64,17,0,0,False
justinbieber,https://www.instagram.com/p/CRPNIXBHNXt,1626115351,./imgs/CRPNIXBHNXt.png,nan,862256,2304,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CMARMYPHNWS,1614877178,./imgs/CMARMYPHNWS.png,Hold On video tonight 🏍,1536119,19702,0,23,5,1,1,True
justinbieber,https://www.instagram.com/p/CMGmcgjHSZi,1615089215,./imgs/CMGmcgjHSZi.png,"Baby gurl came down in a purpose tour t, and matched the drum set so i had to take a flick NOSTALGIAAAAAA",3345375,11016,0,105,22,0,0,False
justinbieber,https://www.instagram.com/p/jfT_O3AvtV,1390432616,./imgs/jfT_O3AvtV.png,Yep,724345,21381,0,3,1,0,0,True
justinbieber,https://www.instagram.com/p/BVhiwOXjVui,1497881648,./imgs/BVhiwOXjVui.png,Haha last night was a blas,1460808,13692,0,26,6,0,0,False
justinbieber,https://www.instagram.com/p/PSeo3Xgvtr,1347052319,./imgs/PSeo3Xgvtr.png,Crown,346981,14795,0,5,1,0,0,False
justinbieber,https://www.instagram.com/p/SqOCj,1320387867,./imgs/SqOCj.png,Fun day in NYC ,148180,2748,0,15,4,0,0,False
justinbieber,https://www.instagram.com/p/CScU1filfgO,1628703082,./imgs/CScU1filfgO.png,"Just as one storm passes, another storm comes.. it can be hard to trust god when our circumstances don’t seem fair or promising. I believe God will give you peace that surpasses your understanding .",861537,10606,0,198,35,0,0,False
justinbieber,https://www.instagram.com/p/P-WEWagvua,1348524221,./imgs/P-WEWagvua.png,Me and @ryangood24,394277,12954,0,18,3,0,0,False
justinbieber,https://www.instagram.com/p/CJXb11xnqcj,1609211630,./imgs/CJXb11xnqcj.png,📷: @rorykramer,1190020,4052,0,14,2,1,1,False
justinbieber,https://www.instagram.com/p/CLR5JrrHtBB,1613320658,./imgs/CLR5JrrHtBB.png,Happy valentines day. See you tonight :) #journalslive,779458,9432,1,54,8,0,0,True
justinbieber,https://www.instagram.com/p/W5Ruz2Avjj,1363386560,./imgs/W5Ruz2Avjj.png,If they brought this out to u would u eat it?,491405,53309,0,45,11,0,0,False
justinbieber,https://www.instagram.com/p/B-L7SY4H4Vu,1585203163,./imgs/B-L7SY4H4Vu.png,#comearoundmechallenge,291210,1542,1,22,1,0,0,True
justinbieber,https://www.instagram.com/p/y54YP7Avq2,1423536365,./imgs/y54YP7Avq2.png,#mycalvins,1267490,36749,1,10,1,0,0,False
justinbieber,https://www.instagram.com/p/UuwyvsAvkz,1358738780,./imgs/UuwyvsAvkz.png,U see me in the piano,487512,12958,0,21,6,0,0,False
justinbieber,https://www.instagram.com/p/pUn7A-gvrU,1402958870,./imgs/pUn7A-gvrU.png,Love u @alfredoflores been my brother since day 1 ♛,1027671,23688,0,51,10,0,0,False
justinbieber,https://www.instagram.com/p/3X_QJcAvod,1433136536,./imgs/3X_QJcAvod.png,nan,1301771,25475,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/rqGsc2Avhx,1407974614,./imgs/rqGsc2Avhx.png,@theworldshero is the peoples champion,576833,4638,0,38,5,0,0,True
justinbieber,https://www.instagram.com/p/CIn1i4qnP-K,1607614493,./imgs/CIn1i4qnP-K.png,nan,608172,2039,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/QgHik6gvny,1349657455,./imgs/QgHik6gvny.png,Where would I be,422637,12250,0,16,4,0,0,False
justinbieber,https://www.instagram.com/p/CQZPuOEHPH1,1624304770,./imgs/CQZPuOEHPH1.png,nan,5601038,36741,0,0,0,0,1,False
justinbieber,https://www.instagram.com/p/BcFz7vsFY0O,1511983517,./imgs/BcFz7vsFY0O.png,nan,2035047,39389,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CPrA4jJH4BK,1622753487,./imgs/CPrA4jJH4BK.png,Photo dump... luv u guyzzz,1806362,9705,0,26,5,0,0,False
justinbieber,https://www.instagram.com/p/BGxkB0wAvkq,1466206933,./imgs/BGxkB0wAvkq.png,nan,1138201,15917,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/6XU5eoAvpq,1439556781,./imgs/6XU5eoAvpq.png,14 Days,615528,4013,0,7,2,0,0,False
justinbieber,https://www.instagram.com/p/B_pyPFTHdfc,1588352514,./imgs/B_pyPFTHdfc.png,"Here is the announcement. Very excited because we have finally done it. I’m releasing a new song #StuckwithU with my friend @ArianaGrande next Friday on May 8th 
Working with our family at @sb_projects and universal music group proceeds from the sales and streams of #StuckwithU will fund grants and scholarships for children of first responders who have been impacted by COVID-19 in partnership with the First Responders Children’s Foundation @1strcf

Check back later today for the instrumental so you can be a part of this",1820446,24590,2,525,85,0,0,False
justinbieber,https://www.instagram.com/p/B8r785gHb4U,1581982266,./imgs/B8r785gHb4U.png,"If you are on a faith journey and considering learning more about who Jesus really was and is, download  the church home app in the App Store",352939,2030,0,141,27,0,0,False
justinbieber,https://www.instagram.com/p/BGCe7XfgvuZ,1464627200,./imgs/BGCe7XfgvuZ.png,nan,1015811,3236,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/Qx1giMgvqF,1350251980,./imgs/Qx1giMgvqF.png,He's Canadian like me,298668,13669,0,21,4,0,0,False
justinbieber,https://www.instagram.com/p/B-M76oQnE1L,1585237047,./imgs/B-M76oQnE1L.png,nan,246006,1211,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/vEpmQ-AvgB,1415307780,./imgs/vEpmQ-AvgB.png,♛,1091796,48453,0,1,1,0,0,False
justinbieber,https://www.instagram.com/p/YNCnM,1323472918,./imgs/YNCnM.png,Flyer than the clouds,147829,2226,0,21,4,0,0,False
justinbieber,https://www.instagram.com/p/4iNS7iAvkT,1435626927,./imgs/4iNS7iAvkT.png,Where are you now video is finally here you know how to find it,918109,26420,0,63,14,0,0,True
justinbieber,https://www.instagram.com/p/_qE5cMgvuc,1450923345,./imgs/_qE5cMgvuc.png,nan,1656722,26702,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BVAW2KgDaGf,1496768109,./imgs/BVAW2KgDaGf.png,nan,2457809,37427,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/8_6DJygviO,1445213404,./imgs/8_6DJygviO.png,nan,695021,6617,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/tN_apfAvot,1411326241,./imgs/tN_apfAvot.png,Smh so tired I woke up on the floor in my living room,915789,17462,0,53,13,0,0,False
justinbieber,https://www.instagram.com/p/a6bQaRAvpU,1372015043,./imgs/a6bQaRAvpU.png,#whyigottafallandcutmyneckbeforeaphotoshoot fun,626002,28986,1,47,2,0,0,True
